policy_name,session_bin_index,chosen_relative_path,chosen_location,chosen_path_state,reactive_latency_ms,realized_next_latency_ms,hindsight_best_latency_ms,regret_ms,best_path_match,success_under_budget,decision_time_us,pred_forecast,pred_graph,pred_disagreement,pred_simple_fusion,pred_consensus,scenario_name,best_temporal_model,best_graph_model,stress_applied_rate,chosen_disagreement,candidate_count,mean_candidate_disagreement,max_candidate_disagreement,stressed_candidate_fraction
random,50,inside-out/active/slc/2025-03-04/ping-sltyutx1-2605:59c0:3000:543a::1-10ms-1h-2025-03-04-15-00-00.txt,slc,active,29.97415898864367,28.38119390523899,24.821327414922848,3.5598664903161428,0,1,286.667,30.914283943740884,35.817989349365234,4.9037054056243505,32.63058083570941,34.101692457396716,burst,linear_regression,graph_xgboost,0.11728395061728394,4.9037054056243505,7,2.4060420704159435,4.9037054056243505,0.42857142857142855
random,51,inside-out/active/manila/2025-03-15/ping-mnlaphl1-100.64.0.1-10ms-1h-2025-03-15-09-00-00.txt,manila,active,29.03862609935821,29.07390317700454,23.931289790143833,5.142613386860706,0,1,263.333,31.00176140984695,38.303680419921875,7.301919010074926,33.557433063373175,35.74800876639565,burst,linear_regression,graph_xgboost,0.11728395061728394,7.301919010074926,14,3.408182330368228,12.270992106619815,0.07142857142857142
random,52,inside-out/active/manila/2025-03-15/ping-mnlaphl1-100.64.0.1-10ms-1h-2025-03-15-09-00-00.txt,manila,active,29.07390317700454,33.34923469387755,24.503920280332895,8.845314413544653,0,1,250.458,37.587797300860984,43.552528381347656,5.964731080486672,39.67545317903132,41.464872503177325,burst,linear_regression,graph_xgboost,0.11728395061728394,5.964731080486672,14,2.1536857773171505,6.766153232965735,0.0
random,53,inside-out/active/minneapolis/2025-03-29/ping-mplsmnx1-2605:59ca:1300:1efc::1-10ms-1h-2025-03-29-01-07-29.txt,minneapolis,active,36.18410404624277,34.45661118816459,23.856429078853896,10.60018210931069,0,1,353.959,34.950312629764085,31.14442253112793,3.805890098636155,33.61825109524143,34.76001812483228,burst,linear_regression,graph_xgboost,0.11728395061728394,3.805890098636155,14,2.5653195130694906,7.129186561003735,0.14285714285714285
random,54,inside-out/active/minneapolis/2025-03-29/ping-mplsmnx1-2605:59ca:1300:1efc::1-10ms-1h-2025-03-29-01-07-29.txt,minneapolis,active,34.45661118816459,30.177841179267713,27.7909751924722,2.386865986795513,0,1,253.334,31.224942399625434,34.299198150634766,3.074255751009332,32.3009319124787,33.223208637781504,burst,linear_regression,graph_xgboost,0.11728395061728394,3.074255751009332,14,2.3826989896359527,6.065269509599602,0.0
random,55,inside-out/active/seattle/2025-03-06/ping-sttlwax1-2605:59c8:900:facf::1-10ms-1h-2025-03-06-17-00-00.txt,seattle,active,29.045368171021376,28.10347123157394,26.71778708397619,1.3856841475977504,0,1,246.542,28.833901700461865,30.054452896118164,1.2205511956562987,29.26109461894157,29.62725997763846,burst,linear_regression,graph_xgboost,0.11728395061728394,1.2205511956562987,14,2.8338763589776397,7.780336217816512,0.07142857142857142
random,56,inside-out/active/seattle/2025-03-06/ping-sttlwax1-2605:59c8:900:facf::1-10ms-1h-2025-03-06-17-00-00.txt,seattle,active,28.10347123157394,47.96053324768941,25.23971631205674,22.720816935632673,0,1,244.709,32.88990296814154,34.779579162597656,1.889676194456115,33.55128963620118,34.118192494538015,burst,linear_regression,graph_xgboost,0.11728395061728394,1.889676194456115,14,2.127709795818061,6.975734415143961,0.14285714285714285
random,57,inside-out/active/slc/2025-03-04/ping-sltyutx1-2605:59c0:3000:543a::1-10ms-1h-2025-03-04-15-00-00.txt,slc,active,26.574046490634167,38.57746012015745,26.92269855595668,11.654761564200768,0,1,241.917,27.756034500744136,28.669639587402344,0.9136050866582082,28.07579628107451,28.349877807071973,burst,linear_regression,graph_xgboost,0.11728395061728394,0.9136050866582082,14,2.8450027443676453,9.939732215927506,0.07142857142857142
random,58,inside-out/active/victoria/2025-03-26/ping-sttlwax1-2605:59c8:200:4bde::1-10ms-1h-2025-03-26-03-00-00.txt,victoria,active,34.9590027700831,34.16896630758652,25.305642420122364,8.863323887464158,0,1,243.417,32.73268391422607,34.91291809082031,2.18023417659424,33.495765876034056,34.14983612901233,burst,linear_regression,graph_xgboost,0.11728395061728394,2.18023417659424,14,2.1113988039594136,7.181015119153017,0.21428571428571427
random,59,inside-out/inactive/ottawa/2025-03-11/ping-fe80::200:5eff:fe00:101-10ms-1h-2025-03-11-02-00-00.txt,ottawa,inactive,35.705668103448275,46.8,23.836363636363636,22.96363636363636,0,1,262.541,36.873035923090356,38.455101013183594,1.5820650900932378,37.42675870462299,37.90137823165096,burst,linear_regression,graph_xgboost,0.11728395061728394,1.5820650900932378,7,4.846578342963767,16.920705018863373,0.2857142857142857
random,101,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,40.09441024378232,51.215766423357664,47.807699805068225,3.408066618289439,0,1,197.125,47.241664770313946,54.6553955078125,7.413730737498554,49.83647052843844,52.060589749688006,burst,linear_regression,graph_xgboost,0.11728395061728394,7.413730737498554,2,3.7843971376387344,7.413730737498554,0.0
random,102,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,51.215766423357664,54.13256547041707,43.33035672100166,10.802208749415414,0,1,194.792,50.92175729977316,53.06817626953125,2.1464189697580878,51.67300393918849,52.316929630115915,burst,linear_regression,graph_xgboost,0.11728395061728394,2.1464189697580878,2,1.81836815781935,2.1464189697580878,0.0
random,103,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,54.13256547041707,46.421944713870026,46.421944713870026,0.0,1,1,242.583,48.84018456264312,50.190704345703125,1.3505197830600082,49.312866486714114,49.718022421632114,burst,linear_regression,graph_xgboost,0.11728395061728394,1.3505197830600082,2,3.185381249200873,5.0202427153417375,0.0
random,104,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,46.421944713870026,49.86113977485929,49.86113977485929,0.0,1,1,239.792,46.614120163016196,49.34303665161133,2.7289164885951323,47.56924093402449,48.38791588060303,burst,linear_regression,graph_xgboost,0.11728395061728394,2.7289164885951323,2,1.4768429505020322,2.7289164885951323,0.0
random,105,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,49.86113977485929,54.36197315752296,49.52559171597633,4.836381441546628,0,1,192.291,48.12679152179771,56.17484664916992,8.048055127372209,50.94361081637798,53.358027354589645,burst,linear_regression,graph_xgboost,0.11728395061728394,8.048055127372209,2,5.492290584632428,8.048055127372209,0.5
random,106,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,54.36197315752296,41.86068274051086,41.86068274051086,0.0,1,1,246.042,51.08620590299688,52.448387145996094,1.3621812429992133,51.56296933804661,51.97162371094637,burst,linear_regression,graph_xgboost,0.11728395061728394,1.3621812429992133,2,1.7756045837559213,2.1890279245126294,0.0
random,107,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.86068274051086,41.343274021352315,41.343274021352315,0.0,1,1,236.834,48.49378818953846,56.140438079833984,7.646649890295521,51.1701156511419,53.464110618230556,burst,linear_regression,graph_xgboost,0.11728395061728394,7.646649890295521,2,5.772883683199325,7.646649890295521,0.0
random,108,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.343274021352315,55.00292682926829,49.01977267345489,5.983154155813402,0,1,200.334,46.9413481465599,50.77750778198242,3.8361596354225185,48.28400401895779,49.434851909584545,burst,linear_regression,graph_xgboost,0.11728395061728394,3.8361596354225185,2,4.543391823794082,5.250624012165645,0.0
random,109,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,55.00292682926829,43.581672100605495,43.581672100605495,0.0,1,1,251.917,49.017206526470545,47.89226150512695,1.124945021343592,48.62347576900029,48.96095927540336,burst,linear_regression,graph_xgboost,0.11728395061728394,1.124945021343592,2,0.9799598585850617,1.124945021343592,0.0
random,110,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,43.581672100605495,45.97213965557915,45.97213965557915,0.0,1,1,252.125,44.9666203646193,53.744361877441406,8.777741512822104,48.03882989410704,50.67215234795367,burst,linear_regression,graph_xgboost,0.11728395061728394,8.777741512822104,2,4.823583264165791,8.777741512822104,0.5
random,111,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,47.50150730098917,41.26314601103864,41.26314601103864,0.0,1,1,261.25,49.028095564994146,48.89387130737305,0.13422425762109924,48.98111707482676,49.021384352113095,burst,linear_regression,graph_xgboost,0.11728395061728394,0.13422425762109924,2,0.5553182733528956,0.976412289084692,0.0
random,112,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,41.26314601103864,43.51293330145828,43.51293330145828,0.0,1,1,147.75,46.58255490888405,56.053924560546875,9.471369651662826,49.897534286966035,52.73894518246488,burst,linear_regression,graph_xgboost,0.11728395061728394,9.471369651662826,2,5.992178542943293,9.471369651662826,0.0
random,113,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,70.38180092623446,58.19203992210321,58.19203992210321,0.0,1,1,322.416,51.827759737214365,56.2637825012207,4.4360227640063385,53.38036770461659,54.71117453381849,burst,linear_regression,graph_xgboost,0.11728395061728394,4.4360227640063385,2,7.252939246754977,10.069855729503615,0.5
random,114,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,58.19203992210321,47.77913669064748,47.77913669064748,0.0,1,1,258.958,48.64048009155522,57.937164306640625,9.296684215085406,51.89431956683511,54.68332483136073,burst,linear_regression,graph_xgboost,0.11728395061728394,9.296684215085406,2,10.142338532990834,10.987992850896262,0.0
random,115,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,47.77913669064748,60.57354884379424,44.755442978322336,15.818105865471907,0,0,204.083,50.15665076404548,52.380516052246094,2.2238652882006136,50.9350036149157,51.60216320137589,burst,linear_regression,graph_xgboost,0.11728395061728394,2.2238652882006136,2,6.158399820185878,10.092934352171142,0.0
random,116,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,60.57354884379424,50.2937984496124,50.2937984496124,0.0,1,1,316.167,52.27999606861704,56.457183837890625,4.177187769273587,53.74201178786279,54.99516811864487,burst,linear_regression,graph_xgboost,0.11728395061728394,4.177187769273587,2,4.518759580270853,4.860331391268119,0.0
random,117,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,50.2937984496124,59.51692816359945,59.51692816359945,0.0,1,1,242.875,51.471332767934655,50.328460693359375,1.1428720745752798,51.07132754183331,51.414189164205894,burst,linear_regression,graph_xgboost,0.11728395061728394,1.1428720745752798,2,1.8608217639630311,2.5787714533507824,0.0
random,118,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,59.51692816359945,50.53891943581162,50.53891943581162,0.0,1,1,239.125,58.09201783412573,63.3195686340332,5.227550799907476,59.92166061409335,61.48992585406559,burst,linear_regression,graph_xgboost,0.11728395061728394,5.227550799907476,2,6.639766568030609,8.051982336153742,0.5
reactive_greedy,50,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,27.12456361724501,24.821327414922848,24.821327414922848,0.0,1,1,254.5,28.204150126905006,32.23367691040039,4.029526783495385,29.61448450112839,30.823342536177005,burst,linear_regression,graph_xgboost,0.11728395061728394,4.029526783495385,7,2.4060420704159435,4.9037054056243505,0.42857142857142855
reactive_greedy,51,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,24.821327414922848,33.07646937936703,23.931289790143833,9.1451795892232,0,1,251.375,27.206370206382417,27.872806549072266,0.666436342689849,27.439622926323864,27.63955382913082,burst,linear_regression,graph_xgboost,0.11728395061728394,0.666436342689849,14,3.408182330368228,12.270992106619815,0.07142857142857142
reactive_greedy,52,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,23.931289790143833,27.88490447197145,24.503920280332895,3.3809841916385537,0,1,258.625,27.84071449752082,27.629301071166992,0.21141342635382898,27.766719798296982,27.83014382620313,burst,linear_regression,graph_xgboost,0.11728395061728394,0.21141342635382898,14,2.1536857773171505,6.766153232965735,0.0
reactive_greedy,53,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,24.503920280332895,25.097710583153347,23.856429078853896,1.241281504299451,0,1,243.5,30.74575255203672,30.497573852539062,0.24817869949765736,30.658890007212538,30.733343617061834,burst,linear_regression,graph_xgboost,0.11728395061728394,0.24817869949765736,14,2.5653195130694906,7.129186561003735,0.14285714285714285
reactive_greedy,54,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,23.856429078853896,60.88511848374547,27.7909751924722,33.09414329127327,0,0,240.75,24.957305355812423,26.763139724731445,1.8058343689190224,25.58934738493408,26.131097695609785,burst,linear_regression,graph_xgboost,0.11728395061728394,1.8058343689190224,14,2.3826989896359527,6.065269509599602,0.0
reactive_greedy,55,inside-out/active/victoria/2025-03-26/ping-sttlwax1-2605:59c8:200:4bde::1-10ms-1h-2025-03-26-03-00-00.txt,victoria,active,27.7909751924722,34.98300042498938,26.71778708397619,8.265213341013187,0,1,240.458,36.88357017626549,39.4076042175293,2.5240340412638034,37.76698209070783,38.52419230308697,burst,linear_regression,graph_xgboost,0.11728395061728394,2.5240340412638034,14,2.8338763589776397,7.780336217816512,0.07142857142857142
reactive_greedy,56,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,26.71778708397619,25.23971631205674,25.23971631205674,0.0,1,1,240.417,26.42746287232876,31.62303924560547,5.195576373276708,28.24591460297561,29.804587514958623,burst,linear_regression,graph_xgboost,0.11728395061728394,5.195576373276708,14,2.127709795818061,6.975734415143961,0.14285714285714285
reactive_greedy,57,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,25.23971631205674,27.224847632442568,26.92269855595668,0.3021490764858896,0,1,277.875,28.742457806183666,30.14566421508789,1.403206408904225,29.233580049300144,29.654541971971412,burst,linear_regression,graph_xgboost,0.11728395061728394,1.403206408904225,14,2.8450027443676453,9.939732215927506,0.07142857142857142
reactive_greedy,58,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,26.92269855595668,25.305642420122364,25.305642420122364,0.0,1,1,291.084,27.31340000241471,32.685245513916016,5.371845511501306,29.193545931440166,30.80509958489056,burst,linear_regression,graph_xgboost,0.11728395061728394,5.371845511501306,14,2.1113988039594136,7.181015119153017,0.21428571428571427
reactive_greedy,59,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,27.445364937808023,23.836363636363636,23.836363636363636,0.0,1,1,261.542,30.16408265606151,30.75335121154785,0.5892685554863419,30.37032665048173,30.547107217127632,burst,linear_regression,graph_xgboost,0.11728395061728394,0.5892685554863419,7,4.846578342963767,16.920705018863373,0.2857142857142857
reactive_greedy,101,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,40.09441024378232,51.215766423357664,47.807699805068225,3.408066618289439,0,1,220.167,47.241664770313946,54.6553955078125,7.413730737498554,49.83647052843844,52.060589749688006,burst,linear_regression,graph_xgboost,0.11728395061728394,7.413730737498554,2,3.7843971376387344,7.413730737498554,0.0
reactive_greedy,102,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,47.807699805068225,43.33035672100166,43.33035672100166,0.0,1,1,134.333,51.58469677092944,50.09437942504883,1.4903173458806123,51.06308569987122,51.51018090363541,burst,linear_regression,graph_xgboost,0.11728395061728394,1.4903173458806123,2,1.81836815781935,2.1464189697580878,0.0
reactive_greedy,103,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,43.33035672100166,51.98465621230398,46.421944713870026,5.562711498433956,0,1,198.541,46.958497976796934,51.97874069213867,5.0202427153417375,48.715582927166544,50.22165574176906,burst,linear_regression,graph_xgboost,0.11728395061728394,5.0202427153417375,2,3.185381249200873,5.0202427153417375,0.0
reactive_greedy,104,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,46.421944713870026,49.86113977485929,49.86113977485929,0.0,1,1,256.375,46.614120163016196,49.34303665161133,2.7289164885951323,47.56924093402449,48.38791588060303,burst,linear_regression,graph_xgboost,0.11728395061728394,2.7289164885951323,2,1.4768429505020322,2.7289164885951323,0.0
reactive_greedy,105,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,49.86113977485929,54.36197315752296,49.52559171597633,4.836381441546628,0,1,204.458,48.12679152179771,56.17484664916992,8.048055127372209,50.94361081637798,53.358027354589645,burst,linear_regression,graph_xgboost,0.11728395061728394,8.048055127372209,2,5.492290584632428,8.048055127372209,0.5
reactive_greedy,106,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,49.52559171597633,62.62781954887218,41.86068274051086,20.76713680836132,0,0,195.541,48.336175780321355,50.525203704833984,2.1890279245126294,49.10233555390077,49.75904393125456,burst,linear_regression,graph_xgboost,0.11728395061728394,2.1890279245126294,2,1.7756045837559213,2.1890279245126294,0.0
reactive_greedy,107,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.86068274051086,41.343274021352315,41.343274021352315,0.0,1,1,248.959,48.49378818953846,56.140438079833984,7.646649890295521,51.1701156511419,53.464110618230556,burst,linear_regression,graph_xgboost,0.11728395061728394,7.646649890295521,2,5.772883683199325,7.646649890295521,0.0
reactive_greedy,108,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.343274021352315,55.00292682926829,49.01977267345489,5.983154155813402,0,1,193.875,46.9413481465599,50.77750778198242,3.8361596354225185,48.28400401895779,49.434851909584545,burst,linear_regression,graph_xgboost,0.11728395061728394,3.8361596354225185,2,4.543391823794082,5.250624012165645,0.0
reactive_greedy,109,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,49.01977267345489,94.51620314500543,43.581672100605495,50.93453104439994,0,0,191.541,52.32950742087269,53.16448211669922,0.8349746958265314,52.62174856441197,52.87224097315993,burst,linear_regression,graph_xgboost,0.11728395061728394,0.8349746958265314,2,0.9799598585850617,1.124945021343592,0.0
reactive_greedy,110,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,43.581672100605495,45.97213965557915,45.97213965557915,0.0,1,1,254.917,44.9666203646193,53.744361877441406,8.777741512822104,48.03882989410704,50.67215234795367,burst,linear_regression,graph_xgboost,0.11728395061728394,8.777741512822104,2,4.823583264165791,8.777741512822104,0.5
reactive_greedy,111,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,45.97213965557915,52.499707531074826,41.26314601103864,11.236561520036183,0,1,195.375,46.16541527980735,45.189002990722656,0.976412289084692,45.8236709786277,46.11659466535311,burst,linear_regression,graph_xgboost,0.11728395061728394,0.976412289084692,2,0.5553182733528956,0.976412289084692,0.0
reactive_greedy,112,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,41.26314601103864,43.51293330145828,43.51293330145828,0.0,1,1,265.792,46.58255490888405,56.053924560546875,9.471369651662826,49.897534286966035,52.73894518246488,burst,linear_regression,graph_xgboost,0.11728395061728394,9.471369651662826,2,5.992178542943293,9.471369651662826,0.0
reactive_greedy,113,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,43.51293330145828,59.008460276540895,58.19203992210321,0.8164203544376818,0,1,377.333,44.7080525956917,54.77790832519531,10.069855729503615,48.232502101017964,51.253458819869046,burst,linear_regression,graph_xgboost,0.11728395061728394,10.069855729503615,2,7.252939246754977,10.069855729503615,0.5
reactive_greedy,114,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,58.19203992210321,47.77913669064748,47.77913669064748,0.0,1,1,276.583,48.64048009155522,57.937164306640625,9.296684215085406,51.89431956683511,54.68332483136073,burst,linear_regression,graph_xgboost,0.11728395061728394,9.296684215085406,2,10.142338532990834,10.987992850896262,0.0
reactive_greedy,115,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,47.77913669064748,60.57354884379424,44.755442978322336,15.818105865471907,0,0,211.917,50.15665076404548,52.380516052246094,2.2238652882006136,50.9350036149157,51.60216320137589,burst,linear_regression,graph_xgboost,0.11728395061728394,2.2238652882006136,2,6.158399820185878,10.092934352171142,0.0
reactive_greedy,116,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.755442978322336,52.01917613636363,50.2937984496124,1.72537768675123,0,1,287.959,48.23583712679829,53.096168518066406,4.860331391268119,49.93695311374213,51.395052531122566,burst,linear_regression,graph_xgboost,0.11728395061728394,4.860331391268119,2,4.518759580270853,4.860331391268119,0.0
reactive_greedy,117,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,50.2937984496124,59.51692816359945,59.51692816359945,0.0,1,1,250.584,51.471332767934655,50.328460693359375,1.1428720745752798,51.07132754183331,51.414189164205894,burst,linear_regression,graph_xgboost,0.11728395061728394,1.1428720745752798,2,1.8608217639630311,2.5787714533507824,0.0
reactive_greedy,118,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,59.51692816359945,50.53891943581162,50.53891943581162,0.0,1,1,248.0,58.09201783412573,63.3195686340332,5.227550799907476,59.92166061409335,61.48992585406559,burst,linear_regression,graph_xgboost,0.11728395061728394,5.227550799907476,2,6.639766568030609,8.051982336153742,0.5
predictive_greedy,50,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,27.12456361724501,24.821327414922848,24.821327414922848,0.0,1,1,250.5,28.204150126905006,32.23367691040039,4.029526783495385,29.61448450112839,30.823342536177005,burst,linear_regression,graph_xgboost,0.11728395061728394,4.029526783495385,7,2.4060420704159435,4.9037054056243505,0.42857142857142855
predictive_greedy,51,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,27.417329939842663,23.931289790143833,23.931289790143833,0.0,1,1,245.542,25.049258865103184,27.532663345336914,2.4834044802337303,25.91845043318499,26.663471777255108,burst,linear_regression,graph_xgboost,0.11728395061728394,2.4834044802337303,14,3.408182330368228,12.270992106619815,0.07142857142857142
predictive_greedy,52,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,24.717385592292533,47.09839620362919,24.503920280332895,22.594475923296297,0,1,242.083,25.912761031060654,26.923776626586914,1.0110155955262599,26.266616489494844,26.56992116815272,burst,linear_regression,graph_xgboost,0.11728395061728394,1.0110155955262599,14,2.1536857773171505,6.766153232965735,0.0
predictive_greedy,53,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,27.88490447197145,23.856429078853896,23.856429078853896,0.0,1,1,239.458,24.67604055845004,29.031091690063477,4.355051131613436,26.20030845451474,27.50682379399877,burst,linear_regression,graph_xgboost,0.11728395061728394,4.355051131613436,14,2.5653195130694906,7.129186561003735,0.14285714285714285
predictive_greedy,54,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,23.856429078853896,60.88511848374547,27.7909751924722,33.09414329127327,0,0,240.5,24.957305355812423,26.763139724731445,1.8058343689190224,25.58934738493408,26.131097695609785,burst,linear_regression,graph_xgboost,0.11728395061728394,1.8058343689190224,14,2.3826989896359527,6.065269509599602,0.0
predictive_greedy,55,inside-out/active/slc/2025-03-04/ping-sltyutx1-2605:59c0:3000:543a::1-10ms-1h-2025-03-04-15-00-00.txt,slc,active,28.40217971530249,31.84558505408063,26.71778708397619,5.127797970104439,0,1,239.625,28.30328082095366,29.636728286743164,1.3334474657895043,28.769987433979985,29.170021673716835,burst,linear_regression,graph_xgboost,0.11728395061728394,1.3334474657895043,14,2.8338763589776397,7.780336217816512,0.07142857142857142
